Valor,Saldo_Anterior,Mudanca_Dispositivo,Horario,Novo_Destino,Fraude
3355.21,20977.77,0,17,0,0
9450.2,28186.22,0,18,0,0
9281.56,17007.55,1,2,1,1
5790.97,8206.5,1,22,1,1
721.85,9434.0,1,1,1,1
4302.27,11522.71,1,5,0,1
7164.35,8880.82,1,0,1,1
4924.25,13992.53,0,18,0,0
9029.24,18953.69,0,16,0,0
8929.38,25602.03,0,12,0,0
7234.18,14627.87,0,10,0,0
8964.39,25877.33,1,3,1,1
5215.75,12168.65,0,19,0,0
3948.52,16482.18,0,17,0,0
6158.87,17837.89,0,18,0,0
685.45,19994.97,0,4,1,1
1684.52,9327.43,0,23,0,1
8772.13,13694.97,0,2,1,1
7741.51,25569.58,1,13,0,0
3612.24,10649.2,0,8,0,0
4035.77,20304.0,1,2,0,1
9266.73,20042.11,0,8,0,0
7610.24,18705.01,1,5,1,1
8156.14,20622.58,0,20,0,0
9028.38,18113.47,0,8,0,0
4320.0,17661.02,0,18,0,0
4661.3,16916.99,0,10,0,0
9398.78,21662.64,0,11,0,0
6143.2,17725.13,1,1,0,1
3573.97,5124.72,0,1,0,1
6918.43,7812.99,1,12,0,0
4583.77,15550.26,1,12,0,0
7199.35,13763.32,0,15,0,0
1507.68,17953.31,1,4,1,1
7902.4,25387.41,1,5,1,1
8858.62,22903.29,1,10,0,0
6695.31,20239.49,1,6,1,1
5177.52,24744.11,0,6,0,1
6548.57,15460.25,1,6,1,1
1676.93,2886.17,1,22,1,1
68.74,10869.62,0,9,0,0
8195.15,24288.89,0,13,0,0
9067.76,22377.91,0,18,0,0
8916.48,23021.17,0,20,0,0
5679.73,17617.19,1,23,0,1
1405.63,21146.83,0,17,0,0
3657.17,18061.67,1,8,0,0
8443.26,18773.76,1,4,1,1
4727.43,19035.09,1,5,1,1
2137.51,4069.64,1,1,1,1
7270.92,19522.23,0,11,0,0
9997.18,18422.02,0,0,1,1
6461.65,19127.68,1,5,0,1
404.2,14735.19,1,1,1,1
2243.72,21190.82,0,6,0,1
2338.0,19134.37,0,13,0,0
7284.61,18990.11,0,2,0,1
8999.93,23602.26,0,19,0,0
7203.17,13942.38,0,22,1,1
8921.55,13928.96,1,1,0,1
8166.48,9009.12,0,10,0,0
8949.33,27908.32,0,0,0,1
3034.27,7468.31,0,14,1,0
1479.26,20419.26,0,4,1,1
6689.04,14594.17,1,22,0,1
7499.02,26169.8,1,2,0,1
2726.78,12701.94,0,4,0,1
3899.06,15925.17,0,23,1,1
5840.72,9070.46,0,3,1,1
1376.82,19110.08,0,4,1,1
2491.57,20429.73,0,12,0,0
1965.95,7687.62,0,2,1,1
739.11,18164.69,0,14,0,0
703.54,6692.59,1,22,1,1
7803.87,25610.83,0,9,0,0
4395.32,9417.39,1,4,0,1
2362.82,4530.26,0,12,0,0
6370.84,9934.46,0,20,0,0
1294.17,15506.4,0,9,0,0
1212.8,12277.61,1,16,0,0
334.94,8617.77,0,6,0,1
2697.45,18733.9,0,17,0,0
8529.82,19653.86,0,11,1,0
2659.37,10679.68,1,3,1,1
416.88,18815.55,1,1,1,1
4615.88,13043.85,0,20,1,0
5180.93,9841.72,0,17,0,0
6759.52,12195.64,0,11,0,0
6166.78,20690.92,0,12,0,0
3519.27,7624.21,0,8,0,0
1569.96,17152.66,0,2,1,1
6579.55,24560.91,0,2,1,1
7653.04,25200.36,0,20,0,0
5243.19,24855.81,0,13,0,0
8938.94,20318.64,0,15,0,0
4330.48,13776.09,0,15,0,0
3351.77,22342.3,0,2,1,1
9544.1,27746.43,0,10,1,0
2366.84,3964.28,0,8,0,0
6519.27,21756.16,0,13,0,0
103.22,19303.06,1,5,1,1
461.82,2091.38,1,2,0,1
4492.45,21919.15,1,5,0,1
6334.68,15670.17,1,2,0,1
7518.65,22919.12,0,12,1,0
6701.64,14018.56,1,12,0,0
5081.03,24142.05,1,1,1,1
9693.33,23796.96,1,22,1,1
562.87,9868.28,0,13,0,0
9076.59,9179.27,1,1,1,1
8190.36,18595.97,1,19,0,0
3168.4,22108.85,1,6,1,1
3522.71,17003.15,0,4,1,1
6023.22,25762.45,1,4,1,1
7030.92,26339.63,0,17,0,0
5891.34,24022.88,0,8,0,0
9565.45,11269.7,0,2,1,1
8231.58,16478.11,0,11,0,0
6600.68,10925.88,0,10,0,0
5238.68,9597.17,1,22,0,1
7747.3,20450.51,0,11,0,0
5112.94,7156.4,0,19,0,0
9910.94,22308.6,0,10,0,0
5227.21,17139.07,1,2,0,1
4249.39,12031.41,0,20,0,0
5341.02,11157.61,0,20,0,0
8577.05,18010.96,1,1,1,1
5556.46,13887.95,1,22,1,1
796.3,12754.38,0,16,1,0
6204.53,20076.8,1,2,1,1
6278.78,15524.5,0,2,0,1
728.18,5036.85,0,9,0,0
5823.88,8271.83,0,15,0,0
1725.59,3602.28,0,20,0,0
3751.78,10142.2,0,3,1,1
7010.79,9757.57,0,12,0,0
3484.17,15083.82,0,20,0,0
1434.52,6326.52,1,23,1,1
273.41,7021.0,1,1,1,1
7809.81,18742.27,1,1,1,1
3845.76,9837.42,0,19,0,0
5541.58,12444.38,1,0,1,1
509.33,4146.62,0,8,0,0
5652.76,22107.2,1,0,1,1
441.17,16186.66,1,1,0,1
101.01,16958.97,0,9,0,0
6432.41,14659.78,0,10,0,0
4073.17,6555.75,0,9,0,0
9611.74,19443.8,1,0,0,1
1805.03,15002.41,1,23,1,1
6107.23,11593.04,1,5,1,1
6288.39,15891.12,1,20,0,0
6213.08,18338.91,0,5,0,1
4596.77,19353.82,0,23,0,1
3332.41,13834.26,0,19,0,0
8924.1,19220.72,0,23,1,1
1196.99,17357.7,0,6,1,1
5301.21,15209.22,1,4,1,1
1385.01,15771.51,0,13,0,0
694.39,10894.84,0,14,0,0
3358.73,4526.06,1,0,1,1
7358.85,26758.06,0,15,0,0
9699.42,24869.35,1,6,1,1
1222.64,13534.03,1,4,0,1
6317.58,24413.36,0,19,0,0
1037.17,18834.79,0,19,0,0
632.3,15263.71,1,23,1,1
2928.53,8986.5,1,6,1,1
8268.81,15177.25,1,3,1,1
4193.52,23033.19,0,4,0,1
4361.48,12941.29,1,0,1,1
1204.75,17673.19,1,5,0,1
338.75,6636.46,0,18,0,0
4963.8,8089.57,1,1,1,1
8708.79,17150.53,1,3,0,1
5617.16,16068.54,1,3,0,1
6316.58,25084.36,0,16,0,0
8503.61,19247.68,0,10,0,0
7786.42,18638.92,0,12,0,0
2462.56,14242.26,0,16,0,0
12.4,4517.63,0,16,0,0
8988.27,20749.7,0,14,0,0
5412.71,14252.14,0,11,0,0
7478.62,18342.63,1,1,1,1
3043.5,10452.65,0,12,1,0
760.63,19194.65,1,0,0,1
8459.43,10979.65,0,15,0,0
1624.48,7528.79,0,12,0,0
2631.07,3275.75,0,9,0,0
7196.34,10028.61,1,23,1,1
2525.47,19639.45,1,1,0,1
5449.45,10013.39,1,23,1,1
7569.82,21938.42,0,8,0,0
8267.29,15909.83,0,8,0,0
1743.51,8349.64,0,5,1,1
4544.79,9627.74,0,13,0,0
3463.22,20275.27,1,4,1,1
7936.48,24936.4,0,11,0,0
6280.8,18432.99,0,3,1,1
4093.25,17366.43,0,22,1,1
2876.17,17749.55,0,15,0,0
7553.82,9157.93,1,0,0,1
469.57,8486.52,1,6,1,1
3260.74,16225.27,1,2,1,1
325.49,9676.23,0,15,0,0
6236.75,24021.07,1,4,0,1
7687.7,19456.74,0,14,0,0
1009.43,8435.97,0,16,0,0
4380.37,23684.18,1,5,1,1
9316.76,18931.09,0,13,0,0
4533.34,9726.82,0,19,0,0
2639.58,6607.52,0,13,0,0
880.06,2529.4,1,23,1,1
9850.05,29383.61,0,3,0,1
534.08,8344.93,0,17,0,0
1804.02,10605.83,0,11,0,0
1915.83,18097.0,0,20,0,0
3765.12,20058.21,1,1,0,1
5205.48,13415.59,0,0,1,1
8272.98,16067.6,0,8,1,0
3800.66,21220.8,0,14,0,0
5597.35,24128.21,0,10,0,0
4551.29,12391.56,0,17,0,0
5787.02,22877.34,0,23,1,1
7318.58,23807.27,0,4,0,1
9302.1,11015.68,0,18,1,0
2395.38,13923.7,1,0,1,1
1537.06,11409.87,1,3,1,1
2253.8,14701.23,1,2,0,1
5679.68,19182.13,0,8,0,0
6930.15,8017.44,0,12,0,0
8880.14,15127.65,1,10,0,0
2904.62,19707.46,0,5,1,1
4179.94,16870.91,1,4,0,1
1406.01,12708.34,1,8,0,0
1124.84,16182.29,0,19,0,0
2793.12,17785.97,1,1,1,1
6018.25,6596.6,0,8,0,0
4803.96,6541.18,0,1,1,1
3787.63,11969.49,0,15,0,0
1560.05,19247.59,0,17,1,0
3512.76,12846.0,1,1,0,1
2451.23,10423.31,0,18,0,0
8681.89,17619.55,1,2,1,1
6740.89,19779.0,0,9,1,0
861.73,1661.92,0,10,0,0
885.55,6049.73,0,6,1,1
438.54,8001.86,1,11,0,0
1155.75,2296.63,0,13,0,0
4865.59,14284.87,0,16,0,0
8520.31,22562.73,0,18,1,0
7518.29,18801.6,0,8,0,0
4153.18,16982.1,0,17,0,0
4435.49,5921.49,0,15,0,0
429.08,4450.08,0,20,1,0
6767.91,8315.34,1,23,1,1
1402.17,13063.08,1,23,1,1
7766.71,9052.49,1,1,1,1
7679.42,20232.23,0,9,1,0
7816.79,20002.7,0,11,0,0
4023.14,15217.88,0,15,0,0
1167.53,14159.1,1,3,1,1
9473.01,11613.08,1,3,1,1
5833.7,7477.71,0,13,0,0
4317.69,17381.73,0,9,0,0
4172.51,23238.69,0,12,0,0
6638.74,18256.99,1,23,1,1
3396.91,22670.54,1,6,1,1
705.72,18303.38,0,2,1,1
111.21,2373.99,1,23,1,1
530.37,13698.97,0,15,0,0
1373.03,2665.9,1,1,1,1
4926.24,8107.33,1,5,1,1
1279.33,10075.55,1,3,1,1
4326.52,7578.47,0,14,0,0
2354.07,2777.31,1,1,1,1
6338.96,10732.2,1,23,1,1
1496.22,19087.3,0,20,1,0
1459.2,7432.81,0,10,0,0
2219.88,8991.93,1,23,1,1
3243.56,9468.7,0,2,0,1
9622.1,26767.19,1,2,0,1
9738.28,10583.18,0,18,0,0
8496.28,19074.12,0,9,0,0
4325.13,18110.8,1,22,1,1
2509.54,9251.9,0,15,0,0
1229.88,8211.42,1,4,1,1
6156.04,10035.77,1,4,1,1
6514.96,16786.12,0,5,0,1
7244.46,16624.07,0,20,0,0
7267.45,14996.15,0,15,0,0
1717.17,7982.33,1,22,1,1
2008.16,13339.78,0,17,0,0
731.26,19412.87,1,0,1,1
1609.16,9389.0,0,15,0,0
4598.34,14451.9,0,20,0,0
9735.15,28968.85,1,23,1,1
5610.99,15165.28,0,22,1,1
264.98,6628.63,0,16,0,0
9110.16,27241.29,1,0,1,1
6707.32,20133.58,0,15,0,0
3844.55,5684.74,1,4,1,1
2586.84,9400.02,1,2,1,1
3728.15,16566.77,0,13,0,0
491.96,19806.44,0,9,0,0
2139.51,11687.14,0,18,0,0
5357.75,12976.75,1,1,1,1
2216.04,15664.9,0,18,0,0
4590.64,22220.45,1,23,1,1
9184.5,23260.56,0,18,0,0
1299.62,14388.82,1,8,0,0
8649.39,25115.99,0,17,0,0
6536.05,17850.73,0,14,0,0
2284.82,20280.47,0,10,0,0
9367.93,11687.02,0,0,1,1
2229.85,8107.23,0,20,0,0
1109.48,19177.45,0,17,0,0
3271.35,19310.87,1,0,1,1
3454.15,23036.83,0,14,0,0
8663.1,17502.18,1,2,1,1
2638.49,16910.02,1,4,1,1
4469.73,11783.52,0,1,1,1
3297.9,19592.56,0,20,0,0
8181.97,10058.83,0,23,1,1
8748.27,24843.99,1,0,0,1
3098.99,18265.75,0,20,0,0
3398.34,15679.32,0,15,0,0
